RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
72963,Regional Tournament,2021.0,634851.0,F,Eastern Europe,High school,0-35,Low,False,0.0,False,0.0,False,88.0,64.0,1.0,30.0,48.0,86.0,False,0.0,0.0,0.0,False,11.0,0.0,False,1
19831,World Championship,2019.0,26023.0,M,Northern Africa,Middle school,35-55,Low,False,0.0,False,,False,315.0,234.0,1.0,118.0,13.0,105.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
64378,Federation League,2022.0,685412.0,M,Western Europe,High school,0-35,High,False,0.0,False,60.0,False,136.0,321.0,0.0,0.0,128.0,6.0,False,4.0,0.0,0.0,False,8.0,0.0,False,1
34762,National Cup,2022.0,511258.0,M,North America,University Degree,55<=,High,False,,False,,False,605.0,2875.0,0.0,720.0,165.0,3296.0,False,47.0,0.0,0.0,False,9.0,0.0,False,1
97021,National Cup,2021.0,628090.0,M,Southern Europe,University Degree,0-35,Middle,False,0.0,False,,False,43.0,14.0,0.0,59.0,35.0,292.0,False,5.0,0.0,0.0,False,3.0,0.0,False,0
18885,Regional Tournament,2021.0,485262.0,F,South Asia,Middle school,35-55,Middle-Low,False,0.0,False,0.0,False,1108.0,149.0,2.0,5200.0,72.0,167.0,False,0.0,0.0,0.0,False,65.0,0.0,False,1
93727,Local Match,2020.0,549410.0,M,Northern Africa,High school,0-35,High,False,0.0,False,0.0,False,134.0,124.0,0.0,80.0,95.0,66.0,False,0.0,0.0,3.0,False,18.0,8.0,False,0
94552,National Cup,2021.0,574221.0,M,South America,University Degree,0-35,High,False,0.0,False,,False,246.0,183.0,0.0,50.0,191.0,553.0,False,0.0,0.0,0.0,False,8.0,0.0,False,1
60752,World Championship,2019.0,602711.0,F,Oceania,High school,35-55,High,False,0.0,False,,False,133.0,310.0,1.0,302.0,22.0,91.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
84376,World Championship,2019.0,588411.0,F,Middle East,Middle school,0-35,High,False,0.0,False,,False,166.0,110.0,0.0,80.0,18.0,142.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
59415,Federation League,2020.0,442545.0,F,Central America,University Degree,35-55,High,False,0.0,False,0.0,False,369.0,299.0,1.0,449.0,517.0,44.0,False,0.0,231.0,0.0,False,56.0,3.0,True,1
20097,Continental Championship,2019.0,397797.0,M,East Asia,High school,0-35,Middle,False,0.0,False,0.0,False,29.0,199.0,0.0,82.0,5.0,2.0,False,0.0,0.0,0.0,False,2.0,1.0,False,0
62850,Local Match,2020.0,558807.0,M,Western Europe,High school,0-35,Middle-High,False,0.0,False,0.0,False,330.0,398.0,0.0,367.0,221.0,35.0,False,0.0,34.0,0.0,False,42.0,21.0,True,0
51674,National Cup,2022.0,679128.0,F,Southern Europe,High school,0-35,Middle,False,0.0,False,30.0,False,295.0,382.0,0.0,69.0,137.0,1048.0,False,0.0,0.0,0.0,False,3.0,0.0,False,1
54279,National Cup,2022.0,612187.0,M,North America,University Degree,0-35,Middle-High,False,0.0,False,0.0,False,154.0,312.0,0.0,164.0,77.0,573.0,False,5.0,0.0,0.0,False,9.0,0.0,False,1
43347,Regional Tournament,2022.0,2177423.0,F,Western Europe,Middle school,35-55,Middle,False,3.0,False,0.0,False,87.0,182.0,1.0,29.0,33.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,True,0
97095,Regional Tournament,2021.0,608104.0,F,East Asia,High school,35-55,High,False,0.0,False,0.0,False,197.0,43.0,0.0,422.0,28.0,68.0,False,1.0,0.0,0.0,False,20.0,0.0,False,1
56607,Federation League,2020.0,502136.0,F,South Asia,High school,0-35,High,False,0.0,False,60.0,False,390.0,347.0,0.0,153.0,292.0,15.0,False,0.0,114.0,0.0,False,88.0,0.0,True,1
51252,Local Match,2021.0,624152.0,M,Oceania,Middle school,0-35,Middle-Low,False,0.0,False,60.0,False,268.0,561.0,0.0,168.0,199.0,243.0,False,3.0,14.0,0.0,False,4.0,0.0,True,0
87306,Local Match,2020.0,559496.0,M,South Asia,Middle school,0-35,High,False,0.0,False,0.0,False,109.0,315.0,0.0,140.0,110.0,13.0,False,0.0,55.0,3.0,False,17.0,2.0,False,0
33771,Federation League,2019.0,191445.0,M,East Asia,Middle school,0-35,Middle,False,0.0,False,0.0,False,267.0,159.0,4.0,203.0,245.0,9.0,False,1.0,29.0,0.0,False,27.0,0.0,True,0
67933,Local Match,2022.0,682982.0,M,Central Asia,High school,0-35,Middle,False,0.0,False,60.0,False,28.0,63.0,0.0,48.0,33.0,129.0,True,0.0,1.0,0.0,False,1.0,0.0,True,0
47487,Regional Tournament,2022.0,586516.0,F,Oceania,High school,35-55,Middle,False,1.0,False,0.0,False,383.0,1477.0,13.0,396.0,81.0,203.0,False,15.0,0.0,12.0,False,2.0,0.0,False,1
18932,Local Match,2019.0,578561.0,M,Central America,Middle school,35-55,Middle,False,0.0,,0.0,False,122.0,429.0,0.0,57.0,143.0,18.0,False,0.0,0.0,0.0,False,17.0,1.0,False,0
70645,Continental Championship,2021.0,531845.0,M,East Asia,Middle school,0-35,Middle,False,0.0,False,,False,63.0,142.0,0.0,27.0,2.0,111.0,False,0.0,0.0,0.0,False,7.0,0.0,False,0
80788,Federation League,2022.0,679454.0,M,South America,High school,0-35,High,False,0.0,False,0.0,False,239.0,96.0,2.0,323.0,96.0,10.0,False,26.0,0.0,0.0,False,12.0,0.0,True,1
27836,Local Match,2021.0,99670.0,F,Northern Africa,Middle school,0-35,Low,False,0.0,False,30.0,True,276.0,410.0,0.0,411.0,204.0,753.0,False,9.0,22.0,9.0,False,14.0,0.0,True,0
87662,Regional Tournament,2021.0,377469.0,F,Oceania,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,87.0,35.0,0.0,85.0,10.0,71.0,False,0.0,0.0,0.0,False,2.0,0.0,True,1
93300,Federation League,2022.0,574866.0,M,South Asia,Middle school,0-35,Middle-Low,False,1.0,False,0.0,False,48.0,15.0,14.0,52.0,5.0,0.0,False,4.0,0.0,0.0,False,0.0,0.0,True,0
35772,World Championship,2019.0,592056.0,F,South America,High school,0-35,High,False,0.0,False,,False,127.0,225.0,1.0,168.0,23.0,138.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
69621,Local Match,2022.0,341457.0,F,North America,University Degree,0-35,Low,False,0.0,False,0.0,False,164.0,536.0,24.0,145.0,189.0,270.0,True,2.0,31.0,6.0,False,17.0,0.0,True,0
63522,Federation League,2020.0,2607945.0,F,Central Asia,High school,0-35,Middle-High,False,0.0,False,60.0,False,54.0,44.0,0.0,0.0,47.0,2.0,False,0.0,0.0,0.0,False,20.0,1.0,False,0
57123,Continental Championship,2022.0,647083.0,M,Southern Europe,High school,0-35,Low,False,0.0,False,120.0,False,253.0,350.0,0.0,778.0,14.0,71.0,False,1.0,53.0,0.0,False,13.0,0.0,False,1
50607,Continental Championship,2022.0,239908.0,M,East Asia,High school,0-35,Middle-High,False,0.0,False,90.0,False,197.0,438.0,0.0,4.0,69.0,1.0,False,0.0,86.0,0.0,False,11.0,0.0,True,1
55454,Continental Championship,2021.0,632111.0,M,Northern Africa,High school,0-35,Middle,False,0.0,False,0.0,False,155.0,369.0,0.0,29.0,40.0,92.0,False,0.0,217.0,0.0,False,33.0,0.0,True,1
73343,Continental Championship,2019.0,356568.0,F,Middle East,University Degree,0-35,Middle-High,False,0.0,False,140.0,False,220.0,453.0,0.0,142.0,54.0,184.0,False,0.0,238.0,0.0,False,75.0,2.0,False,1
10364,Local Match,2019.0,2596621.0,M,Middle East,High school,55<=,Middle,False,0.0,False,0.0,True,,1661.0,0.0,2116.0,445.0,579.0,False,5.0,60.0,40.0,False,43.0,58.0,True,1
10159,Local Match,2021.0,337940.0,M,North America,Middle school,0-35,Middle,False,0.0,False,0.0,False,136.0,488.0,0.0,379.0,118.0,0.0,False,1.0,26.0,0.0,False,18.0,0.0,False,0
27758,Regional Tournament,2019.0,586490.0,F,Middle East,Middle school,0-35,Middle,False,0.0,False,60.0,False,15.0,3.0,0.0,48.0,3.0,1.0,False,1.0,0.0,0.0,False,5.0,0.0,False,0
28024,Regional Tournament,2022.0,691683.0,F,Central Asia,Middle school,35-55,Low,False,0.0,False,0.0,False,157.0,1219.0,1.0,43.0,10.0,71.0,False,0.0,0.0,12.0,False,1.0,0.0,True,1
36298,World Championship,2022.0,643529.0,M,Northern Africa,Middle school,0-35,Low,True,0.0,False,,False,21.0,15.0,0.0,0.0,0.0,84.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
13340,Local Match,2020.0,557345.0,M,Western Europe,High school,0-35,High,False,0.0,False,0.0,False,451.0,5604.0,0.0,1399.0,737.0,983.0,False,0.0,91.0,25.0,False,55.0,49.0,True,1
84127,Regional Tournament,2021.0,471925.0,M,Southern Europe,Middle school,35-55,Middle-Low,False,0.0,False,0.0,False,239.0,99.0,0.0,92.0,73.0,146.0,False,0.0,0.0,0.0,False,64.0,0.0,False,1
79531,Regional Tournament,2020.0,545702.0,F,Western Europe,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,35.0,6.0,0.0,94.0,11.0,72.0,False,0.0,0.0,0.0,False,1.0,0.0,False,1
75761,World Championship,2019.0,581956.0,F,Western Europe,Middle school,35-55,High,False,0.0,False,,False,455.0,345.0,0.0,785.0,42.0,106.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
64357,Federation League,2019.0,529226.0,M,Western Europe,High school,0-35,High,False,1.0,False,0.0,False,109.0,57.0,0.0,111.0,130.0,10.0,False,1.0,45.0,0.0,False,20.0,0.0,True,0
70850,Local Match,2020.0,560207.0,M,South America,Elementary school,0-35,Middle-Low,False,0.0,False,0.0,False,592.0,3933.0,6.0,403.0,1036.0,1155.0,False,0.0,98.0,7.0,False,130.0,90.0,True,1
20333,Local Match,2020.0,334224.0,M,Northern Africa,Middle school,0-35,Low,True,0.0,False,0.0,False,546.0,793.0,0.0,456.0,292.0,754.0,False,0.0,44.0,25.0,False,44.0,39.0,True,0
81207,Federation League,2019.0,605941.0,F,Middle East,Middle school,0-35,Middle,True,0.0,False,30.0,False,721.0,338.0,0.0,496.0,380.0,39.0,False,21.0,155.0,0.0,False,83.0,0.0,True,1
62855,Regional Tournament,2019.0,372658.0,F,Western Europe,Middle school,0-35,High,False,1.0,False,30.0,False,99.0,13.0,0.0,46.0,12.0,74.0,False,0.0,0.0,0.0,False,4.0,0.0,True,1
45532,Regional Tournament,2019.0,577498.0,F,East Asia,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,131.0,38.0,2.0,499.0,52.0,75.0,False,4.0,0.0,0.0,False,7.0,0.0,True,0
75433,Local Match,2022.0,681735.0,M,North America,Middle school,0-35,High,False,0.0,False,60.0,False,65.0,172.0,0.0,21.0,75.0,2.0,True,0.0,1.0,0.0,False,6.0,0.0,True,0
87635,Federation League,2020.0,543482.0,F,Eastern Europe,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,99.0,112.0,0.0,,237.0,10.0,False,0.0,2.0,0.0,False,34.0,3.0,False,0
70755,National Cup,2022.0,551332.0,F,Northern Africa,Middle school,0-35,Middle,False,0.0,False,60.0,False,74.0,65.0,0.0,129.0,46.0,466.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
58799,Regional Tournament,2022.0,618983.0,F,South America,Elementary school,35-55,Middle,False,0.0,False,90.0,False,258.0,649.0,31.0,460.0,96.0,140.0,False,9.0,0.0,0.0,False,2.0,0.0,False,0
79147,Continental Championship,2019.0,566201.0,M,Northern Africa,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,366.0,728.0,0.0,338.0,23.0,200.0,False,3.0,168.0,0.0,False,50.0,3.0,False,1
43222,Local Match,2021.0,409949.0,M,Central Asia,High school,0-35,High,False,0.0,False,30.0,False,56.0,87.0,0.0,157.0,95.0,0.0,False,2.0,4.0,0.0,False,2.0,0.0,True,0
69475,Federation League,2021.0,387963.0,M,North America,University Degree,0-35,High,False,0.0,False,0.0,False,405.0,125.0,1.0,793.0,427.0,22.0,False,8.0,151.0,0.0,False,29.0,0.0,True,1
55233,World Championship,2022.0,696713.0,F,Central America,High school,0-35,High,False,0.0,False,,False,93.0,111.0,2.0,8.0,10.0,179.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
60538,Federation League,2019.0,583540.0,M,Middle East,High school,35-55,Middle-Low,False,0.0,False,0.0,False,132.0,293.0,0.0,15.0,249.0,2.0,False,0.0,26.0,0.0,False,27.0,0.0,True,1
47750,National Cup,2022.0,577148.0,M,South America,High school,0-35,Low,False,0.0,False,0.0,False,23.0,11.0,0.0,52.0,6.0,2.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
95040,Federation League,2022.0,682660.0,M,Central Asia,Middle school,0-35,Middle,False,0.0,False,0.0,False,358.0,478.0,0.0,428.0,218.0,12.0,False,10.0,0.0,0.0,False,33.0,0.0,True,1
38311,World Championship,2022.0,465952.0,M,Middle East,Middle school,35-55,Middle,False,0.0,False,,False,106.0,117.0,0.0,133.0,14.0,82.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
43928,Federation League,2022.0,677629.0,M,Oceania,High school,0-35,High,False,0.0,False,30.0,False,74.0,105.0,16.0,23.0,46.0,1.0,False,0.0,0.0,0.0,False,4.0,0.0,True,0
85426,,2021.0,425257.0,M,Central Asia,High school,0-35,Middle,False,0.0,False,,False,147.0,218.0,1.0,7.0,95.0,96.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
41041,Local Match,2022.0,575112.0,M,Southern Europe,High school,0-35,High,False,0.0,False,0.0,False,388.0,2147.0,0.0,159.0,256.0,530.0,True,1.0,9.0,0.0,False,9.0,0.0,True,1
70940,National Cup,2021.0,429185.0,F,South Asia,High school,0-35,High,False,0.0,False,30.0,False,376.0,72.0,0.0,1276.0,167.0,544.0,False,10.0,0.0,0.0,False,7.0,0.0,False,1
16181,Local Match,2022.0,584515.0,F,Southern Europe,High school,0-35,Low,False,0.0,False,0.0,False,1114.0,794.0,0.0,1686.0,333.0,774.0,True,3.0,56.0,13.0,False,30.0,0.0,True,1
32412,Local Match,2021.0,128968.0,M,Southern Europe,High school,35-55,Middle-Low,False,0.0,False,0.0,True,370.0,1501.0,0.0,114.0,232.0,895.0,False,4.0,20.0,29.0,False,17.0,9.0,True,1
46434,Olympic Games,2019.0,175991.0,F,Northern Africa,High school,0-35,High,False,0.0,False,120.0,False,36.0,65.0,0.0,13.0,23.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
58680,World Championship,2019.0,534251.0,F,East Asia,High school,0-35,Middle,False,0.0,False,,False,39.0,63.0,3.0,0.0,6.0,79.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
67028,Local Match,2019.0,563636.0,M,Middle East,Middle school,35-55,Middle,False,0.0,False,0.0,False,180.0,134.0,0.0,441.0,87.0,56.0,False,8.0,3.0,4.0,False,10.0,0.0,,0
95908,Local Match,2022.0,654045.0,F,Central America,University Degree,35-55,Middle,False,0.0,False,0.0,False,636.0,2324.0,2.0,125.0,497.0,717.0,True,23.0,26.0,17.0,False,84.0,11.0,True,1
45043,National Cup,2021.0,606350.0,M,Western Europe,High school,0-35,Low,False,0.0,False,90.0,False,31.0,6.0,0.0,0.0,21.0,84.0,False,0.0,0.0,0.0,False,3.0,0.0,False,0
38548,Federation League,2020.0,2456612.0,M,Southern Europe,University Degree,35-55,Middle,False,1.0,False,0.0,False,289.0,184.0,0.0,544.0,141.0,23.0,,0.0,162.0,0.0,False,76.0,75.0,True,1
38526,Local Match,2022.0,625245.0,M,Oceania,High school,35-55,Low,False,0.0,False,0.0,False,669.0,1806.0,0.0,570.0,311.0,601.0,True,1.0,30.0,27.0,False,35.0,10.0,True,1
15179,Continental Championship,2022.0,692354.0,M,Middle East,High school,0-35,High,False,0.0,False,0.0,False,48.0,215.0,0.0,1.0,15.0,77.0,False,0.0,0.0,0.0,False,4.0,0.0,False,1
74942,Regional Tournament,2020.0,444784.0,F,Central America,High school,0-35,Middle-Low,False,0.0,False,60.0,False,95.0,66.0,0.0,57.0,58.0,0.0,False,0.0,0.0,0.0,False,5.0,0.0,False,0
99764,Local Match,2022.0,648287.0,M,Central America,High school,0-35,High,False,0.0,False,90.0,False,438.0,1307.0,0.0,407.0,188.0,548.0,True,18.0,50.0,6.0,False,14.0,4.0,True,1
37941,Regional Tournament,2022.0,41547.0,F,Southern Europe,High school,0-35,Middle,False,0.0,False,0.0,False,178.0,530.0,1.0,112.0,23.0,151.0,False,1.0,0.0,11.0,False,0.0,0.0,True,1
28706,Local Match,2022.0,441421.0,M,Middle East,Middle school,0-35,Middle,False,1.0,False,0.0,False,152.0,389.0,0.0,157.0,71.0,81.0,True,2.0,30.0,10.0,False,2.0,0.0,True,0
15380,Continental Championship,2019.0,581011.0,M,Eastern Europe,Middle school,0-35,High,False,0.0,False,,False,208.0,504.0,0.0,225.0,23.0,138.0,False,8.0,0.0,0.0,False,30.0,3.0,True,0
98379,Local Match,2019.0,1559964.0,M,Western Europe,Middle school,35-55,Middle-Low,False,0.0,False,0.0,True,654.0,2590.0,0.0,774.0,502.0,720.0,False,5.0,75.0,38.0,False,51.0,83.0,True,1
66093,National Cup,2021.0,2044299.0,M,North America,University Degree,0-35,High,False,0.0,False,60.0,False,252.0,246.0,0.0,33.0,125.0,222.0,False,4.0,0.0,0.0,False,13.0,0.0,False,0
58319,National Cup,2022.0,695354.0,F,Central Asia,High school,0-35,Middle,True,0.0,False,60.0,False,163.0,488.0,0.0,25.0,118.0,1572.0,False,8.0,0.0,0.0,False,8.0,0.0,True,1
33580,Regional Tournament,2022.0,1813493.0,M,Southern Europe,Middle school,35-55,Middle-Low,False,0.0,False,0.0,False,208.0,459.0,0.0,165.0,69.0,47.0,False,3.0,0.0,5.0,False,3.0,0.0,True,0
19571,Federation League,2022.0,676589.0,M,Northern Africa,University Degree,0-35,Low,False,0.0,False,0.0,False,201.0,249.0,12.0,375.0,88.0,1.0,False,27.0,0.0,0.0,False,27.0,0.0,True,1
27899,Local Match,2022.0,649806.0,M,Southern Europe,High school,0-35,Middle-High,False,0.0,False,0.0,False,111.0,178.0,0.0,44.0,61.0,7.0,True,0.0,0.0,3.0,False,1.0,0.0,True,0
73766,National Cup,2021.0,551267.0,F,South Asia,High school,0-35,High,False,0.0,False,60.0,False,327.0,554.0,0.0,29.0,144.0,410.0,False,0.0,0.0,0.0,False,25.0,0.0,False,1
59219,National Cup,2022.0,625067.0,M,Eastern Europe,University Degree,0-35,High,False,0.0,False,,False,230.0,1448.0,0.0,338.0,131.0,3092.0,False,0.0,0.0,0.0,False,1.0,0.0,False,1
89410,Federation League,2020.0,147307.0,M,Southern Europe,Middle school,35-55,High,False,1.0,False,0.0,False,63.0,17.0,0.0,56.0,59.0,2.0,False,0.0,0.0,0.0,False,20.0,4.0,False,0
26961,Regional Tournament,2021.0,619054.0,F,North America,University Degree,0-35,High,False,0.0,False,60.0,False,25.0,12.0,0.0,7.0,25.0,0.0,False,0.0,0.0,0.0,False,11.0,0.0,False,0
17157,National Cup,2022.0,654322.0,M,South America,High school,0-35,High,True,0.0,False,60.0,False,689.0,425.0,0.0,25.0,258.0,1739.0,False,1.0,0.0,0.0,False,110.0,0.0,False,1
95461,Regional Tournament,2020.0,492182.0,F,East Asia,High school,0-35,High,False,0.0,False,60.0,False,146.0,9.0,0.0,221.0,13.0,74.0,False,0.0,0.0,0.0,False,5.0,0.0,True,1
32748,Local Match,2021.0,632923.0,M,South America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,435.0,1235.0,0.0,306.0,326.0,311.0,False,0.0,34.0,10.0,False,32.0,0.0,True,0
69472,Regional Tournament,2022.0,696844.0,F,Western Europe,University Degree,0-35,Middle,False,0.0,False,60.0,False,48.0,154.0,1.0,50.0,21.0,75.0,False,7.0,0.0,0.0,False,0.0,0.0,True,1
16362,Federation League,2022.0,528175.0,F,Eastern Europe,Middle school,0-35,Low,True,0.0,False,60.0,False,170.0,118.0,0.0,243.0,40.0,4.0,False,5.0,10.0,0.0,False,8.0,0.0,False,0
34728,Continental Championship,2022.0,547153.0,M,Central America,High school,0-35,High,False,0.0,False,0.0,False,219.0,431.0,0.0,118.0,40.0,74.0,False,0.0,173.0,0.0,False,28.0,0.0,True,1
87194,Regional Tournament,2021.0,446296.0,F,Central America,Middle school,0-35,Middle-Low,False,2.0,False,120.0,False,48.0,2.0,0.0,7.0,8.0,56.0,False,0.0,0.0,0.0,False,3.0,0.0,False,0
38394,Local Match,2020.0,555144.0,M,Middle East,Middle school,35-55,Middle,False,0.0,False,60.0,False,491.0,997.0,0.0,779.0,327.0,1230.0,False,0.0,61.0,15.0,False,36.0,48.0,True,1
83498,Federation League,2019.0,600671.0,M,East Asia,Middle school,0-35,High,False,0.0,False,60.0,False,639.0,246.0,79.0,318.0,338.0,19.0,False,32.0,68.0,0.0,False,55.0,0.0,True,1
21211,National Cup,2022.0,647684.0,M,South Asia,Post Graduate,0-35,High,False,0.0,False,,False,18.0,12.0,0.0,2.0,11.0,76.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
68680,World Championship,2022.0,633818.0,F,North America,Middle school,0-35,Low,False,0.0,False,,False,145.0,369.0,3.0,205.0,32.0,93.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
85472,National Cup,2022.0,427390.0,M,South Asia,Middle school,0-35,Middle,False,0.0,False,60.0,False,132.0,,0.0,51.0,70.0,725.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
44377,World Championship,2019.0,587374.0,F,Western Europe,High school,0-35,High,False,0.0,False,,False,90.0,106.0,0.0,43.0,44.0,36.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
65592,Continental Championship,2022.0,647466.0,F,South Asia,University Degree,0-35,Low,False,0.0,False,0.0,False,290.0,926.0,0.0,120.0,45.0,228.0,False,7.0,276.0,0.0,False,42.0,0.0,True,1
43113,Local Match,2019.0,596406.0,M,Eastern Europe,High school,0-35,Low,False,0.0,False,60.0,True,167.0,723.0,0.0,27.0,144.0,299.0,False,0.0,2.0,0.0,False,7.0,0.0,True,0
53749,Continental Championship,2022.0,687945.0,M,North America,High school,0-35,Low,False,0.0,False,0.0,False,537.0,1171.0,0.0,705.0,26.0,196.0,False,6.0,482.0,0.0,False,57.0,0.0,True,1
69597,Regional Tournament,2019.0,604151.0,F,Oceania,University Degree,0-35,Middle-High,False,0.0,False,60.0,False,124.0,26.0,2.0,105.0,33.0,104.0,,0.0,0.0,0.0,False,5.0,0.0,True,1
42044,Regional Tournament,2019.0,616342.0,M,Central America,High school,0-35,Middle,False,0.0,False,60.0,False,141.0,49.0,0.0,179.0,61.0,66.0,False,0.0,0.0,0.0,False,19.0,0.0,False,1
34340,Continental Championship,2019.0,572080.0,M,Southern Europe,High school,0-35,Low,False,0.0,False,0.0,False,46.0,106.0,0.0,11.0,2.0,99.0,False,0.0,0.0,0.0,False,0.0,1.0,False,0
13710,World Championship,2022.0,684987.0,M,North America,Middle school,35-55,,False,0.0,False,,False,62.0,53.0,1.0,18.0,13.0,29.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
25491,National Cup,2021.0,555008.0,M,South America,High school,0-35,Low,False,0.0,False,0.0,False,157.0,48.0,0.0,137.0,57.0,344.0,False,3.0,0.0,0.0,False,8.0,0.0,False,1
45261,Federation League,2020.0,324268.0,M,East Asia,Middle school,0-35,Low,False,0.0,False,0.0,False,113.0,45.0,0.0,71.0,99.0,6.0,False,0.0,7.0,0.0,False,41.0,5.0,False,0
15167,Regional Tournament,2020.0,515311.0,F,Eastern Europe,High school,0-35,Middle-Low,True,1.0,False,60.0,False,220.0,54.0,2.0,,106.0,78.0,False,0.0,0.0,0.0,False,20.0,1.0,False,1
73818,Continental Championship,2022.0,2065756.0,M,Middle East,Middle school,0-35,Middle,False,0.0,False,90.0,False,859.0,1486.0,0.0,1360.0,38.0,138.0,False,0.0,198.0,0.0,False,90.0,0.0,False,1
45279,National Cup,2022.0,627527.0,M,Middle East,High school,0-35,Middle-High,True,0.0,False,60.0,False,44.0,12.0,0.0,17.0,36.0,220.0,False,3.0,0.0,0.0,False,2.0,0.0,False,1
89113,World Championship,2021.0,609326.0,F,Southern Europe,Middle school,35-55,Low,False,0.0,False,,False,110.0,97.0,1.0,246.0,25.0,86.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
36698,Regional Tournament,2022.0,574849.0,F,Central America,High school,35-55,High,False,1.0,False,0.0,False,259.0,470.0,18.0,244.0,66.0,20.0,False,24.0,0.0,0.0,False,6.0,0.0,False,1
43046,Local Match,2022.0,674262.0,F,Central America,University Degree,0-35,Middle,False,0.0,False,30.0,False,1209.0,2197.0,0.0,1670.0,551.0,1141.0,True,1.0,19.0,43.0,False,91.0,48.0,True,1
18250,National Cup,2021.0,613441.0,M,Western Europe,High school,0-35,High,False,0.0,False,60.0,False,33.0,3.0,0.0,2.0,12.0,87.0,False,0.0,0.0,0.0,False,4.0,0.0,False,0
93227,Olympic Games,2019.0,202635.0,F,Central America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,296.0,512.0,0.0,547.0,,0.0,False,8.0,0.0,0.0,False,11.0,0.0,False,0
89087,Regional Tournament,2021.0,1829654.0,F,South America,High school,35-55,Low,True,0.0,False,0.0,False,317.0,90.0,5.0,692.0,126.0,115.0,False,0.0,0.0,0.0,False,61.0,0.0,False,0
68009,National Cup,2022.0,590676.0,M,Oceania,Elementary school,0-35,Middle-Low,False,0.0,False,0.0,False,173.0,55.0,0.0,91.0,78.0,514.0,False,7.0,0.0,0.0,False,7.0,0.0,False,1
53061,Local Match,2019.0,1962128.0,F,North America,High school,35-55,Middle-Low,False,0.0,False,60.0,False,106.0,144.0,0.0,18.0,79.0,5.0,False,0.0,4.0,0.0,False,7.0,0.0,True,0
18286,National Cup,2021.0,566872.0,F,Oceania,High school,0-35,Low,False,0.0,False,0.0,False,47.0,13.0,0.0,13.0,30.0,66.0,False,0.0,0.0,0.0,False,7.0,0.0,False,0
61748,National Cup,2021.0,2147620.0,F,Western Europe,University Degree,35-55,High,False,0.0,False,,False,414.0,551.0,0.0,50.0,494.0,1653.0,False,0.0,0.0,0.0,False,15.0,0.0,False,1
28388,Regional Tournament,2019.0,598260.0,F,Southern Africa,High school,0-35,Middle-Low,False,0.0,False,60.0,False,62.0,12.0,0.0,14.0,21.0,110.0,False,0.0,0.0,0.0,False,14.0,0.0,False,0
94606,Local Match,2022.0,589332.0,F,North America,High school,35-55,Middle,False,0.0,False,30.0,False,980.0,1484.0,0.0,1843.0,536.0,975.0,True,19.0,87.0,25.0,False,34.0,22.0,True,1
12635,Federation League,2022.0,184409.0,M,South Asia,Middle school,35-55,High,False,0.0,False,0.0,False,644.0,153.0,1.0,1348.0,340.0,24.0,False,23.0,0.0,0.0,False,43.0,0.0,True,1
42786,Regional Tournament,2022.0,596728.0,F,Central America,High school,0-35,Low,False,0.0,False,0.0,False,81.0,288.0,3.0,87.0,19.0,214.0,False,6.0,0.0,0.0,False,1.0,0.0,False,1
51158,Local Match,2021.0,625642.0,F,Central Asia,High school,0-35,Low,False,0.0,False,0.0,False,32.0,58.0,0.0,30.0,30.0,7.0,False,0.0,0.0,0.0,False,1.0,0.0,True,0
20531,Federation League,2020.0,292713.0,M,East Asia,Middle school,0-35,Middle,True,0.0,False,0.0,False,88.0,23.0,0.0,177.0,21.0,7.0,False,0.0,2.0,0.0,False,3.0,0.0,False,0
